Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,134.617384403921,1.12706742206395,53.0261111111111,-6.47972222222222
1,WinterSolsticeSun,Centre,134.109329497884,1.15550364690073,53.0130555555556,-6.45333333333333
2,WinterSolsticeSun,Top,133.67428488073,1.21759706345574,53.0147222222222,-6.45222222222222
3,WinterSolsticeSun,Top,228.73754059207,0.0686717831891459,52.9297222222222,-7.16694444444444
4,WinterSolsticeSun,Centre,228.194900238544,0.0682247413584147,52.9294444444444,-7.15888888888889
5,WinterSolsticeSun,Bottom,227.646477346498,0.068836564985136,52.9277777777778,-7.15361111111111
6,SummerSolsticeSun,Bottom,46.7084320196351,-0.0550169962996319,53.2713888888889,-6.53416666666667
7,SummerSolsticeSun,Centre,46.1994111182002,-0.0315461692481544,53.2725,-6.53527777777778
8,SummerSolsticeSun,Top,45.5370097761069,-0.0743891188418188,53.2877777777778,-6.51333333333333
9,SummerSolsticeSun,Top,314.919801756061,-0.27449169720236,53.5,-7.28055555555556
10,SummerSolsticeSun,Centre,314.344557350621,-0.272487144354136,53.5,-7.29166666666667
11,SummerSolsticeSun,Bottom,313.741503027188,-0.256137687164263,53.4961111111111,-7.2975
12,EquinoxSun,Bottom,90.88024033718,0.760995312129465,53.1663888888889,-6.57611111111111
13,EquinoxSun,Centre,90.4602317595305,0.777250736160116,53.1669444444444,-6.57555555555556
14,EquinoxSun,Top,90.0669014397318,0.810961016994584,53.1677777777778,-6.57694444444444
15,EquinoxSun,Top,271.607393237247,-0.249089790998664,53.1713888888889,-6.93972222222222
16,EquinoxSun,Centre,271.174002471663,-0.256330283010578,53.1702777777778,-6.93722222222222
17,EquinoxSun,Bottom,270.740609684315,-0.263530361381892,53.1694444444444,-6.93527777777778
18,MoonMinusEMinusI,Bottom,148.6127263184,0.959714279483194,53.0105555555556,-6.55888888888889
19,MoonMinusEMinusI,Centre,147.922356765173,0.968722960534697,53.0277777777778,-6.57222222222222
20,MoonMinusEMinusI,Top,147.311818037361,1.00187581202808,53.0275,-6.56861111111111
21,MoonMinusEMinusI,Top,215.706319306439,-0.0728636050880204,52.8133333333333,-7.13888888888889
22,MoonMinusEMinusI,Centre,215.054956070217,-0.0732576212720907,52.8061111111111,-7.13722222222222
23,MoonMinusEMinusI,Bottom,214.324692054994,-0.0492379151711358,52.8286111111111,-7.10083333333333
24,MoonMinusEMinusI,Bottom,214.317999229003,-0.0469006308915328,52.83,-7.09916666666667
25,MoonMinusEMinusI,Bottom,214.297919523089,-0.0398902472299516,52.83,-7.09916666666667
26,MoonMinusEPlusI,Bottom,125.428675828308,0.91948866672737,53.0347222222222,-6.40777777777778
27,MoonMinusEPlusI,Centre,124.849473166903,0.877106387611434,53.0366666666667,-6.40583333333333
28,MoonMinusEPlusI,Top,124.195674781009,0.793050448741621,53.0386111111111,-6.40305555555556
29,MoonMinusEPlusI,Top,237.207160255253,0.0514396639489786,52.9563888888889,-7.25972222222222
30,MoonMinusEPlusI,Centre,236.782071070273,0.0187392151366217,52.9502777777778,-7.26638888888889
31,MoonMinusEPlusI,Bottom,236.364196976863,-0.0183347523155515,52.9497222222222,-7.25916666666667
32,MoonPlusEMinusI,Bottom,59.3381250789894,0.45978312671943,53.2536111111111,-6.47555555555556
33,MoonPlusEMinusI,Centre,58.7400935693914,0.393253006837692,53.2555555555556,-6.47611111111111
34,MoonPlusEMinusI,Top,58.1823458393438,0.350527036781653,53.2580555555556,-6.47444444444444
35,MoonPlusEMinusI,Top,302.848138791239,-0.195821831333214,53.2261111111111,-6.86944444444444
36,MoonPlusEMinusI,Centre,302.416698780347,-0.223848373929242,53.3527777777778,-7.20888888888889
37,MoonPlusEMinusI,Bottom,301.938077716435,-0.226326401064642,53.35,-7.21055555555556
38,MoonPlusEPlusI,Bottom,36.3943190169715,-0.299038455645553,53.4230555555556,-6.40222222222222
39,MoonPlusEPlusI,Centre,35.8229932258377,-0.273497803260204,53.5522222222222,-6.25027777777778
40,MoonPlusEPlusI,Top,35.2596668391701,-0.242819214004342,53.5563888888889,-6.25472222222222
41,MoonPlusEPlusI,Top,324.720341917738,-0.235647116495756,53.3719444444444,-6.96055555555556
42,MoonPlusEPlusI,Centre,324.063702498751,-0.232233713325658,53.4091666666667,-7.01222222222222
43,MoonPlusEPlusI,Bottom,323.35907415687,-0.207842332183208,53.5227777777778,-7.16333333333333
44,CrossQuarterSun1,Bottom,61.7067550142187,0.667108993060847,53.2458333333333,-6.47527777777778
45,CrossQuarterSun1,Centre,61.1936716993812,0.650984574461421,53.2463888888889,-6.47888888888889
46,CrossQuarterSun1,Top,60.5877793287453,0.583636297931267,53.2486111111111,-6.47777777777778
47,CrossQuarterSun1,Top,300.930017831396,-0.239730287950564,53.3941666666667,-7.35611111111111
48,CrossQuarterSun1,Centre,300.464165173274,-0.254980473438222,53.3869444444444,-7.34722222222222
49,CrossQuarterSun1,Bottom,299.897202811578,-0.215341985939466,53.3566666666667,-7.27194444444444
50,CrossQuarterSun2,Bottom,120.748962227921,1.12872750132827,53.0841666666667,-6.48472222222222
51,CrossQuarterSun2,Centre,120.323325219535,1.16772407203934,53.0525,-6.39138888888889
52,CrossQuarterSun2,Top,119.984397444775,1.25628336145106,53.0527777777778,-6.38805555555556
53,CrossQuarterSun2,Top,242.445026662446,-0.1144221689008,53.0013888888889,-7.24444444444444
54,CrossQuarterSun2,Centre,241.965205928886,-0.11530145372379,52.9983333333333,-7.24333333333333
55,CrossQuarterSun2,Bottom,241.545615596056,-0.149977792409692,52.9955555555556,-7.24277777777778
