Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,134.261760662791,0.961486317150522,52.9652777777778,-6.47777777777778
1,WinterSolsticeSun,Centre,133.928027052664,1.07118517867266,52.9658333333333,-6.47472222222222
2,WinterSolsticeSun,Top,133.566749704974,1.16788213211956,52.9669444444444,-6.4725
3,WinterSolsticeSun,Top,228.956582051424,-0.0327582581114015,53.0047222222222,-7.12055555555556
4,WinterSolsticeSun,Centre,228.234724117285,0.0514315621261808,52.9958333333333,-7.12944444444444
5,WinterSolsticeSun,Bottom,227.633173973005,0.076836699038696,52.9925,-7.12888888888889
6,SummerSolsticeSun,Bottom,46.2249167126829,-0.272984218163547,53.4102777777778,-6.38472222222222
7,SummerSolsticeSun,Centre,45.655479578306,-0.274393321608814,53.4127777777778,-6.38888888888889
8,SummerSolsticeSun,Top,45.0869600808045,-0.273482837717145,53.4152777777778,-6.39333333333333
9,SummerSolsticeSun,Top,314.798746281378,-0.223574645291102,53.2280555555556,-6.92333333333333
10,SummerSolsticeSun,Centre,314.189914519184,-0.206193666085793,53.2277777777778,-6.92527777777778
11,SummerSolsticeSun,Bottom,313.680970511177,-0.231083415891567,53.4502777777778,-7.32055555555556
12,EquinoxSun,Bottom,90.6267643055063,0.596590246183581,53.1597222222222,-6.26833333333333
13,EquinoxSun,Centre,90.1800811082389,0.595410022322715,53.1622222222222,-6.26666666666667
14,EquinoxSun,Top,89.6133448787279,0.516971864745623,53.1655555555556,-6.33472222222222
15,EquinoxSun,Top,271.660718285709,-0.282297655968646,53.175,-7.55166666666667
16,EquinoxSun,Centre,271.200637087289,-0.272954353937248,53.1708333333333,-7.43722222222222
17,EquinoxSun,Bottom,270.75390008277,-0.271851462854185,53.1683333333333,-7.69111111111111
18,MoonMinusEMinusI,Bottom,147.631506015362,0.628102774064438,52.9375,-6.57777777777778
19,MoonMinusEMinusI,Centre,147.022206376512,0.658765232026606,52.9488888888889,-6.58416666666667
20,MoonMinusEMinusI,Top,146.72240433452,0.796272361700216,52.95,-6.58277777777778
21,MoonMinusEMinusI,Top,215.411757360487,0.0355365319095057,52.8972222222222,-7.13111111111111
22,MoonMinusEMinusI,Top,215.405057865993,0.0379457020730828,52.8980555555556,-7.12972222222222
23,MoonMinusEMinusI,Top,215.391658252361,0.0427635854649651,52.8980555555556,-7.12972222222222
24,MoonMinusEMinusI,Centre,214.78048709545,0.0263485654713217,52.8955555555556,-7.12555555555556
25,MoonMinusEMinusI,Bottom,214.137228339661,0.0183830645126129,52.8927777777778,-7.12138888888889
26,MoonMinusEPlusI,Bottom,125.442094661019,0.928336368120392,53.0230555555556,-6.48722222222222
27,MoonMinusEPlusI,Centre,124.889849255928,0.900367201123861,53.0219444444444,-6.47777777777778
28,MoonMinusEPlusI,Top,124.485367267586,0.950360452265585,53.0141666666667,-6.45388888888889
29,MoonMinusEPlusI,Top,237.461271300118,-0.0798541836067251,53,-7.24277777777778
30,MoonMinusEPlusI,Centre,237.009391226901,-0.097879309448756,52.9969444444444,-7.24333333333333
31,MoonMinusEPlusI,Bottom,236.584768380733,-0.130807448165332,52.9955555555556,-7.24
32,MoonPlusEMinusI,Bottom,58.308389714999,-0.0976381266878756,53.2719444444444,-6.52444444444444
33,MoonPlusEMinusI,Centre,57.8231023467449,-0.0993628521046897,53.2705555555556,-6.53361111111111
34,MoonPlusEMinusI,Top,57.3982563618822,-0.0684461359649169,53.2719444444444,-6.53472222222222
35,MoonPlusEMinusI,Top,302.375556052828,0.0506046999259664,53.2038888888889,-6.92
36,MoonPlusEMinusI,Centre,301.857547022886,0.0695664003525003,53.2033333333333,-6.92083333333333
37,MoonPlusEMinusI,Bottom,301.332366003503,0.0935419563886217,53.2027777777778,-6.92166666666667
38,MoonPlusEPlusI,Bottom,36.4943270746607,-0.264298285557145,53.3716666666667,-6.55916666666667
39,MoonPlusEPlusI,Centre,35.896311991951,-0.249013765792958,53.4077777777778,-6.52055555555556
40,MoonPlusEPlusI,Top,35.2463358153115,-0.249825000748369,53.6,-6.29666666666667
41,MoonPlusEPlusI,Top,324.727008348821,-0.240262724391697,53.6080555555556,-7.34638888888889
42,MoonPlusEPlusI,Centre,324.057042669945,-0.232009757402875,53.5663888888889,-7.30805555555556
43,MoonPlusEPlusI,Bottom,323.46568261776,-0.249510089122095,53.5425,-7.28861111111111
44,CrossQuarterSun1,Bottom,60.5249179382033,0.0100058897939514,53.2697222222222,-6.50388888888889
45,CrossQuarterSun1,Centre,59.9447323166975,-0.038221983657933,53.2713888888889,-6.50666666666667
46,CrossQuarterSun1,Centre,59.9246417628388,-0.0489859856382195,53.2713888888889,-6.50666666666667
47,CrossQuarterSun1,Centre,59.9246417628388,-0.0489859856382195,53.2711111111111,-6.50722222222222
48,CrossQuarterSun1,Top,59.3247941257811,-0.106046258848251,53.2744444444444,-6.50555555555556
49,CrossQuarterSun1,Top,300.347107201637,0.0691410382034536,53.2013888888889,-6.92166666666667
50,CrossQuarterSun1,Centre,299.948147554566,0.019285756814759,53.2011111111111,-6.92222222222222
51,CrossQuarterSun1,Bottom,299.582204165153,-0.0477558596371898,53.2002777777778,-6.92166666666667
52,CrossQuarterSun2,Bottom,120.260139194443,0.852507255007784,53.0319444444444,-6.43972222222222
53,CrossQuarterSun2,Centre,119.707307777255,0.817437804437558,53.0258333333333,-6.41444444444444
54,CrossQuarterSun2,Top,119.220863132006,0.818931200897023,53.0277777777778,-6.41166666666667
55,CrossQuarterSun2,Top,242.537950131096,-0.164550623231644,53.0486111111111,-7.18555555555556
56,CrossQuarterSun2,Centre,241.951888377876,-0.106713494956804,53.0325,-7.22611111111111
57,CrossQuarterSun2,Bottom,241.512382908243,-0.130490838222554,53.0308333333333,-7.22388888888889
