Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,134.181872115474,0.869012134050307,53.1958333333333,-6.30666666666667
1,WinterSolsticeSun,Centre,133.65363768632,0.886227801896562,53.1966666666667,-6.30611111111111
2,WinterSolsticeSun,Top,133.01722842253,0.850245414793541,53.1983333333333,-6.30666666666667
3,WinterSolsticeSun,Top,219.777044248859,4.22746157150603,53.2513888888889,-6.40888888888889
4,WinterSolsticeSun,Centre,219.151646539155,4.21966319482487,53.2513888888889,-6.40888888888889
5,WinterSolsticeSun,Bottom,218.520420437033,4.21130257637348,53.2513888888889,-6.40888888888889
6,SummerSolsticeSun,Bottom,45.428494469961,-0.57486192759802,53.7209624507024,-5.59974118054873
7,SummerSolsticeSun,Centre,44.8589958832696,-0.572278104990811,53.7257089111116,-5.60754814707564
8,SummerSolsticeSun,Top,44.3512284965712,-0.540665185499646,53.4911111111111,-6.01472222222222
9,SummerSolsticeSun,Top,315.459767421249,-0.458231307712714,53.7086111111111,-7.16611111111111
10,SummerSolsticeSun,Top,315.459767421249,-0.458231307712714,53.7066666666667,-7.16305555555556
11,SummerSolsticeSun,Top,315.439527457073,-0.449427987679898,53.7063888888889,-7.16305555555556
12,SummerSolsticeSun,Centre,314.803539319096,-0.423543629306015,53.7641666666667,-7.28055555555556
13,SummerSolsticeSun,Bottom,314.213841853043,-0.415659038210918,53.7558333333333,-7.28444444444444
14,SummerSolsticeSun,Bottom,314.213841853043,-0.415659038210918,53.7555555555556,-7.28416666666667
15,SummerSolsticeSun,Bottom,314.193615657797,-0.406698041599616,53.7555555555556,-7.28416666666667
16,EquinoxSun,Bottom,89.3248438196842,-0.221290331863469,53.2547222222222,-6.27055555555556
17,EquinoxSun,Bottom,89.3114872243046,-0.229551535623189,53.2547222222222,-6.27055555555556
18,EquinoxSun,Bottom,89.3114872243046,-0.229551535623189,53.2547222222222,-6.27055555555556
19,EquinoxSun,Centre,88.6176233609367,-0.383288169126072,53.2555555555556,-6.26972222222222
20,EquinoxSun,Top,87.8702277820631,-0.572467347712397,53.2733599441937,-5.28668167334699
21,EquinoxSun,Top,267.039400722435,2.78747330182528,53.2536111111111,-6.40888888888889
22,EquinoxSun,Centre,266.572205074435,2.80176992360792,53.2536111111111,-6.40888888888889
23,EquinoxSun,Bottom,266.098305835125,2.82062243371526,53.2536111111111,-6.40888888888889
24,MoonMinusEMinusI,Bottom,157.139168872179,3.50004753777294,53.2177777777778,-6.38055555555556
25,MoonMinusEMinusI,Bottom,157.111100937086,3.49260422799467,53.2177777777778,-6.38055555555556
26,MoonMinusEMinusI,Bottom,157.111100937086,3.49260422799467,53.2177777777778,-6.38055555555556
27,MoonMinusEMinusI,Centre,155.61698209552,3.34221964721526,53.2177777777778,-6.37861111111111
28,MoonMinusEMinusI,Top,153.53653166057,2.99201903793713,53.2197222222222,-6.3775
29,MoonMinusEMinusI,Top,153.522599909883,2.98778910949791,53.2197222222222,-6.3775
30,MoonMinusEMinusI,Top,153.508668924434,2.98355747193058,53.2197222222222,-6.3775
31,MoonMinusEMinusI,Top,153.480809250024,2.97508907592244,53.2197222222222,-6.3775
32,MoonMinusEMinusI,Top,153.480809250024,2.97508907592244,53.2197222222222,-6.3775
33,MoonMinusEMinusI,Top,205.793848268411,3.19301479599793,53.2513888888889,-6.40777777777778
34,MoonMinusEMinusI,Centre,205.110059601987,3.13469623464206,53.2513888888889,-6.40777777777778
35,MoonMinusEMinusI,Bottom,204.442250216675,3.06754782578811,53.2513888888889,-6.4075
36,MoonMinusEPlusI,Bottom,125.214588287678,0.761855707797652,53.2122222222222,-6.3075
37,MoonMinusEPlusI,Centre,124.696096509971,0.751823506713214,53.2130555555556,-6.30777777777778
38,MoonMinusEPlusI,Top,124.197267014454,0.750956985464,53.2136111111111,-6.30722222222222
39,MoonMinusEPlusI,Top,229.735754146106,4.02863403114814,53.2519444444444,-6.40944444444444
40,MoonMinusEPlusI,Centre,229.152420149284,4.0507328387742,53.2519444444444,-6.40944444444444
41,MoonMinusEPlusI,Bottom,228.555777614863,4.07747827931603,53.2519444444444,-6.40944444444444
42,MoonPlusEMinusI,Bottom,57.3338232854832,-0.572601563887847,53.6113667015304,-5.45561944889245
43,MoonPlusEMinusI,Centre,56.8418405529009,-0.574567840215979,53.6162315757906,-5.46077567109418
44,MoonPlusEMinusI,Top,56.3570931304542,-0.571646895805228,53.6209880189669,-5.46591406971666
45,MoonPlusEMinusI,Top,302.102262287884,0.235212390700497,53.2544444444444,-6.4075
46,MoonPlusEMinusI,Top,302.102262287884,0.235212390700497,53.2544444444444,-6.4075
47,MoonPlusEMinusI,Top,302.08896859138,0.242318555086599,53.2544444444444,-6.4075
48,MoonPlusEMinusI,Centre,301.451355841644,0.326357000112872,53.2544444444444,-6.4075
