Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,141.544185481084,4.44351958036898,52.9502777777778,-6.58277777777778
1,WinterSolsticeSun,Centre,141.19772115278,4.57607789231061,52.9502777777778,-6.58222222222222
2,WinterSolsticeSun,Top,140.725066935286,4.65225926702297,52.9505555555556,-6.58166666666667
3,WinterSolsticeSun,Top,227.579103800571,0.720297428954593,52.9725,-6.67083333333333
4,WinterSolsticeSun,Centre,227.103195855729,0.684240969955273,52.9725,-6.67055555555556
5,WinterSolsticeSun,Bottom,226.614806567734,0.652957044027897,52.9722222222222,-6.67
6,SummerSolsticeSun,Bottom,55.8603705800677,4.86817938195635,52.9986111111111,-6.61861111111111
7,SummerSolsticeSun,Centre,55.3297557680206,4.84445848098654,52.9988888888889,-6.61833333333333
8,SummerSolsticeSun,Top,54.7806330655554,4.81071088726871,52.9991666666667,-6.61861111111111
9,SummerSolsticeSun,Top,312.746208685424,0.608636161416591,53.0177777777778,-6.68444444444444
10,SummerSolsticeSun,Centre,312.231034388209,0.592700859561102,53.0177777777778,-6.68555555555556
11,SummerSolsticeSun,Bottom,311.701707865372,0.585123810751324,53.0169444444444,-6.68472222222222
12,EquinoxSun,Bottom,93.5697784977883,2.61038181782344,52.9847222222222,-6.465
13,EquinoxSun,Centre,93.1493862117277,2.62724311047066,52.9855555555556,-6.46444444444444
14,EquinoxSun,Top,92.7289830989703,2.64399086158069,52.9861111111111,-6.465
15,EquinoxSun,Top,269.102393045299,1.36833487298489,52.9908333333333,-6.68972222222222
16,EquinoxSun,Centre,268.708899425454,1.3345643679246,52.9905555555556,-6.69111111111111
17,EquinoxSun,Bottom,268.302100651986,1.30983082403015,52.9902777777778,-6.69138888888889
18,MoonMinusEMinusI,Bottom,157.292824147268,3.77573130174201,52.9633333333333,-6.61722222222222
19,MoonMinusEMinusI,Centre,156.457215013973,3.8089985058144,52.9636111111111,-6.61666666666667
20,MoonMinusEMinusI,Centre,156.443174011784,3.80513272729104,52.9636111111111,-6.61666666666667
21,MoonMinusEMinusI,Centre,156.42913373538,3.80126497263097,52.9636111111111,-6.61666666666667
22,MoonMinusEMinusI,Top,154.638351403568,3.55020698974855,52.9636111111111,-6.615
23,MoonMinusEMinusI,Top,154.624363701312,3.54607668127671,52.9636111111111,-6.615
24,MoonMinusEMinusI,Top,154.610376761577,3.54194450172536,52.9636111111111,-6.615
25,MoonMinusEMinusI,Top,154.582405170556,3.53367453437025,52.9636111111111,-6.615
26,MoonMinusEMinusI,Top,154.582405170556,3.53367453437025,52.9636111111111,-6.615
27,MoonMinusEMinusI,Top,152.465619199754,2.8841069195851,52.9641666666667,-6.61333333333333
28,MoonMinusEMinusI,Top,152.465619199754,2.8841069195851,52.9641666666667,-6.61333333333333
29,MoonMinusEMinusI,Top,152.437887481377,2.8752951168088,52.9641666666667,-6.61333333333333
30,MoonMinusEMinusI,Top,152.437887481377,2.8752951168088,52.9641666666667,-6.61333333333333
31,MoonMinusEMinusI,Top,152.389364613546,2.85985875349184,52.9641666666667,-6.61305555555556
32,MoonMinusEMinusI,Top,152.389364613546,2.85985875349184,52.9641666666667,-6.61305555555556
33,MoonMinusEMinusI,Top,152.361641628212,2.85102902365077,52.9641666666667,-6.61305555555556
34,MoonMinusEMinusI,Top,152.361641628212,2.85102902365077,52.9641666666667,-6.61305555555556
35,MoonMinusEMinusI,Top,152.34085147486,2.84440246570556,52.9641666666667,-6.61305555555556
36,MoonMinusEMinusI,Top,152.333921821123,2.84219280276923,52.9641666666667,-6.61305555555556
37,MoonMinusEMinusI,Top,152.313134052356,2.83556138638499,52.9641666666667,-6.61305555555556
38,MoonMinusEMinusI,Top,152.306205193653,2.83335010585027,52.9641666666667,-6.61305555555556
39,MoonMinusEMinusI,Top,152.2854198105,2.82671384233248,52.9641666666667,-6.61305555555556
40,MoonMinusEMinusI,Top,152.2854198105,2.82671384233248,52.9641666666667,-6.61305555555556
41,MoonMinusEMinusI,Top,152.26463621723,2.82007395092057,52.9641666666667,-6.61305555555556
42,MoonMinusEMinusI,Top,152.257708750658,2.8178598486934,52.9641666666667,-6.61305555555556
43,MoonMinusEMinusI,Top,152.23000087419,2.80899942069526,52.9641666666667,-6.61305555555556
44,MoonMinusEMinusI,Top,152.23000087419,2.80899942069526,52.9641666666667,-6.61305555555556
45,MoonMinusEMinusI,Top,152.202296182453,2.8001325736482,52.9641666666667,-6.61305555555556
46,MoonMinusEMinusI,Top,152.202296182453,2.8001325736482,52.9641666666667,-6.61305555555556
47,MoonMinusEMinusI,Top,152.181519754443,2.79347823511898,52.9641666666667,-6.61305555555556
48,MoonMinusEMinusI,Top,152.181519754443,2.79347823511898,52.9641666666667,-6.61305555555556
49,MoonMinusEMinusI,Top,152.153820639235,2.78460019182704,52.9641666666667,-6.61305555555556
50,MoonMinusEMinusI,Top,152.153820639235,2.78460019182704,52.9641666666667,-6.61305555555556
51,MoonMinusEMinusI,Top,152.133048395166,2.77793747391698,52.9641666666667,-6.61305555555556
52,MoonMinusEMinusI,Top,152.126124712461,2.77571577201997,52.9641666666667,-6.61305555555556
53,MoonMinusEMinusI,Top,152.105354860597,2.76904828197295,52.9644444444444,-6.61305555555556
54,MoonMinusEMinusI,Top,152.098431975462,2.76682499132298,52.9644444444444,-6.61305555555556
55,MoonMinusEMinusI,Top,152.077664516802,2.76015274091389,52.9644444444444,-6.61305555555556
56,MoonMinusEMinusI,Top,152.077664516802,2.76015274091389,52.9644444444444,-6.61305555555556
57,MoonMinusEMinusI,Top,152.056898853701,2.75347692799926,52.9644444444444,-6.61305555555556
58,MoonMinusEMinusI,Top,152.04997736511,2.7512508665148,52.9644444444444,-6.61305555555556
59,MoonMinusEMinusI,Top,152.029214096955,2.7445703139994,52.9644444444444,-6.61305555555556
60,MoonMinusEMinusI,Top,152.022293406845,2.74234267463702,52.9644444444444,-6.61305555555556
61,MoonMinusEMinusI,Top,152.001532534626,2.73565739447393,52.9644444444444,-6.61305555555556
