Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,134.950703543129,1.42684862320538,52.9383333333333,-6.59666666666667
1,WinterSolsticeSun,Centre,134.435892327332,1.45262379668487,52.9383333333333,-6.59638888888889
2,WinterSolsticeSun,Top,133.920171199922,1.47635667248945,52.9386111111111,-6.59638888888889
3,WinterSolsticeSun,Top,225.413496741971,1.80165987331106,52.945,-6.61194444444444
4,WinterSolsticeSun,Centre,224.965271161559,1.74214944701705,52.945,-6.61194444444444
5,WinterSolsticeSun,Bottom,224.490984151784,1.69410595607969,52.9452777777778,-6.61138888888889
6,SummerSolsticeSun,Bottom,56.6585214471152,5.3526537274162,52.9552777777778,-6.58722222222222
7,SummerSolsticeSun,Centre,55.7115197522216,5.0615072701115,52.9555555555556,-6.58777777777778
8,SummerSolsticeSun,Centre,55.6987034567495,5.05341778599287,52.9555555555556,-6.58777777777778
9,SummerSolsticeSun,Centre,55.6987034567495,5.05341778599287,52.9555555555556,-6.58777777777778
10,SummerSolsticeSun,Top,54.803324343036,4.8014600534515,52.9555555555556,-6.58777777777778
11,SummerSolsticeSun,Top,54.790492096831,4.7934751425043,52.9555555555556,-6.58777777777778
12,SummerSolsticeSun,Top,54.790492096831,4.7934751425043,52.9555555555556,-6.58777777777778
13,SummerSolsticeSun,Top,313.671851507704,0.150868061957963,52.9466666666667,-6.61055555555556
14,SummerSolsticeSun,Centre,313.076737427647,0.16888026815458,52.9466666666667,-6.61055555555556
15,SummerSolsticeSun,Bottom,312.487425644492,0.186350870344846,52.9466666666667,-6.61055555555556
16,EquinoxSun,Bottom,99.3013400435508,6.7510829756421,52.9433333333333,-6.57861111111111
17,EquinoxSun,Centre,98.8651343217094,6.76195655820131,52.9433333333333,-6.57833333333333
18,EquinoxSun,Top,98.4221730600625,6.76756789685342,52.9436111111111,-6.57888888888889
19,EquinoxSun,Top,266.519933645541,3.18377488926918,52.9458333333333,-6.62027777777778
20,EquinoxSun,Centre,265.885921257007,3.32002108330572,52.9458333333333,-6.62111111111111
21,EquinoxSun,Bottom,265.225041010056,3.47539691442887,52.9458333333333,-6.62166666666667
22,EquinoxSun,Bottom,265.225041010056,3.47539691442887,52.9458333333333,-6.62138888888889
23,EquinoxSun,Bottom,265.211692049398,3.48499212153503,52.9458333333333,-6.62138888888889
24,MoonMinusEMinusI,Bottom,146.471609032687,0.38366820205219,52.8238888888889,-6.47555555555556
25,MoonMinusEMinusI,Centre,145.80150029206,0.384644875405498,52.8255555555556,-6.47416666666667
26,MoonMinusEMinusI,Top,145.116542937223,0.376709202931344,52.8263888888889,-6.47166666666667
27,MoonMinusEMinusI,Top,214.648482280517,0.462020277513697,52.945,-6.61138888888889
28,MoonMinusEMinusI,Centre,214.151517334986,0.401422503326494,52.945,-6.61138888888889
29,MoonMinusEMinusI,Bottom,213.64916304836,0.341265542787298,52.945,-6.61138888888889
30,MoonMinusEPlusI,Bottom,128.380289765083,2.6422596169196,52.9369444444444,-6.59
31,MoonMinusEPlusI,Centre,128.045416429382,2.74228352953456,52.9369444444444,-6.59
32,MoonMinusEPlusI,Top,127.696323260453,2.83426500469145,52.9369444444444,-6.58972222222222
33,MoonMinusEPlusI,Top,232.618070397353,2.66085095784139,52.9452777777778,-6.61194444444444
34,MoonMinusEPlusI,Centre,232.193710924379,2.61123891515869,52.9452777777778,-6.61194444444444
35,MoonMinusEPlusI,Bottom,231.769956950591,2.56046334701117,52.9452777777778,-6.61194444444444
36,MoonPlusEMinusI,Bottom,73.4310040794277,9.97550510301834,52.9513888888889,-6.5825
37,MoonPlusEMinusI,Centre,72.9900246354095,9.96937284536737,52.9513888888889,-6.58222222222222
38,MoonPlusEMinusI,Top,72.5431189305435,9.95906833731084,52.9516666666667,-6.5825
39,MoonPlusEMinusI,Top,301.377003336948,0.495075544830864,52.9466666666667,-6.61055555555556
40,MoonPlusEMinusI,Centre,300.872405240328,0.511688620190697,52.9466666666667,-6.61055555555556
41,MoonPlusEMinusI,Bottom,300.373899311969,0.52597126019217,52.9466666666667,-6.61055555555556
42,MoonPlusEPlusI,Bottom,41.1042823091396,1.48433122975725,53.0238888888889,-6.49722222222222
43,MoonPlusEPlusI,Centre,40.5187274248766,1.47969872294091,53.0227777777778,-6.50111111111111
44,MoonPlusEPlusI,Top,39.9864192791104,1.50154460439254,53.0222222222222,-6.50388888888889
45,MoonPlusEPlusI,Top,320.939962953619,1.09338944540758,52.9655555555556,-6.63555555555556
46,MoonPlusEPlusI,Centre,320.624017880486,0.974145464317446,52.9652777777778,-6.63555555555556
47,MoonPlusEPlusI,Bottom,320.313864134511,0.853739396781255,52.965,-6.63555555555556
48,CrossQuarterSun1,Bottom,75.450719786199,10.0510248925725,52.9508333333333,-6.58194444444444
49,CrossQuarterSun1,Centre,74.9967486899795,10.0441902797648,52.9508333333333,-6.58166666666667
50,CrossQuarterSun1,Top,74.5431933265689,10.0379019341828,52.9511111111111,-6.58166666666667
51,CrossQuarterSun1,Top,299.306069031286,0.550313091648295,52.9466666666667,-6.61055555555556
52,CrossQuarterSun1,Centre,298.786883442339,0.570328565652545,52.9466666666667,-6.61055555555556
53,CrossQuarterSun1,Bottom,298.280516727619,0.584112984686088,52.9466666666667,-6.61055555555556
54,CrossQuarterSun2,Bottom,124.607155075201,3.48605346388839,52.9372222222222,-6.58805555555556
55,CrossQuarterSun2,Centre,124.222892145267,3.56152175076134,52.9372222222222,-6.58777777777778
