Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,134.925221964695,1.34407970089362,52.9497222222222,-6.58222222222222
1,WinterSolsticeSun,Centre,134.511315217833,1.41872059915116,52.9511111111111,-6.58166666666667
2,WinterSolsticeSun,Top,133.753644854848,1.32598162688319,52.9527777777778,-6.58
3,WinterSolsticeSun,Top,133.740208441827,1.3194662291413,52.9527777777778,-6.58
4,WinterSolsticeSun,Top,133.740208441827,1.3194662291413,52.9527777777778,-6.58
5,WinterSolsticeSun,Top,229.094930156635,-0.039489065653309,52.8908333333333,-7.07388888888889
6,WinterSolsticeSun,Centre,228.592024801732,-0.0565675287969646,52.8869444444444,-7.07527777777778
7,WinterSolsticeSun,Bottom,228.05022127788,-0.0567961549584068,52.8855555555556,-7.07194444444444
8,SummerSolsticeSun,Bottom,47.4386851677831,0.214419397680869,53.2458333333333,-6.41222222222222
9,SummerSolsticeSun,Centre,46.9094455413376,0.225566808469279,53.2483333333333,-6.41416666666667
10,SummerSolsticeSun,Top,46.3009443715391,0.202170824855999,53.2519444444444,-6.415
11,SummerSolsticeSun,Top,314.730410707093,-0.257513679354394,53.1766666666667,-6.96222222222222
12,SummerSolsticeSun,Centre,314.16860746667,-0.259986590330273,53.3541666666667,-7.27472222222222
13,SummerSolsticeSun,Bottom,313.525348538792,-0.224101930343729,53.3511111111111,-7.28138888888889
14,EquinoxSun,Bottom,91.9454990651339,1.47544418246252,53.0522222222222,-6.58611111111111
15,EquinoxSun,Centre,91.5786880056376,1.52812712423917,53.0530555555556,-6.58555555555556
16,EquinoxSun,Top,91.171887076057,1.55352414998865,53.0536111111111,-6.58555555555556
17,EquinoxSun,Top,271.106069576951,0.059833652505887,53.0627777777778,-7.62166666666667
18,EquinoxSun,Centre,270.672695446043,0.0533109363676551,53.0588888888889,-7.61777777777778
19,EquinoxSun,Bottom,270.299263857955,0.00931517440611196,53.0555555555556,-7.615
20,MoonMinusEMinusI,Bottom,146.673959832691,0.376347249244974,52.9933333333333,-6.69027777777778
21,MoonMinusEMinusI,Centre,146.064349440423,0.40056630545258,52.9941666666667,-6.68944444444444
22,MoonMinusEMinusI,Top,145.466748599899,0.426328144086753,52.9944444444444,-6.68833333333333
