Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,134.060246734589,0.919099114484939,52.9505555555556,-6.56333333333333
1,WinterSolsticeSun,Centre,133.37804847194,0.861388661813955,52.9516666666667,-6.55972222222222
2,WinterSolsticeSun,Top,132.628214534421,0.768248560479526,52.9505555555556,-6.55166666666667
3,WinterSolsticeSun,Top,228.803371434643,0.0860694543429658,52.8955555555556,-7.13
4,WinterSolsticeSun,Centre,228.280636948418,0.0770632165472232,52.8958333333333,-7.12305555555556
5,WinterSolsticeSun,Bottom,227.752119151339,0.0692837538136415,52.8933333333333,-7.12138888888889
6,SummerSolsticeSun,Bottom,47.7723089558494,0.383709562944873,53.2458333333333,-6.47555555555556
7,SummerSolsticeSun,Centre,47.1163075676432,0.334628288123213,53.2480555555556,-6.47861111111111
8,SummerSolsticeSun,Top,46.3609712148446,0.242991177495823,53.255,-6.47416666666667
9,SummerSolsticeSun,Top,46.3409331194968,0.233851691602625,53.2552777777778,-6.47388888888889
10,SummerSolsticeSun,Top,46.3409331194968,0.233851691602625,53.2547222222222,-6.475
11,SummerSolsticeSun,Top,314.120492587843,0.025749871475919,53.1788888888889,-6.955
12,SummerSolsticeSun,Centre,313.592199200649,0.0106430322176322,53.1783333333333,-6.9575
13,SummerSolsticeSun,Bottom,313.136684419652,-0.0358732343032449,53.1777777777778,-6.95916666666667
14,EquinoxSun,Bottom,91.026315118417,0.858411953149447,53.0744444444444,-6.40972222222222
15,EquinoxSun,Centre,90.6462489529088,0.900585779639866,53.0761111111111,-6.40944444444444
16,EquinoxSun,Top,90.2528525665519,0.934032008375228,53.0775,-6.39611111111111
17,EquinoxSun,Top,270.853083946269,0.219281349756712,53.0833333333333,-7.51361111111111
18,EquinoxSun,Centre,270.473022326734,0.178976928791545,53.0805555555556,-7.5175
19,EquinoxSun,Bottom,270.072970001917,0.151340733217596,53.0769444444444,-7.61
20,MoonMinusEMinusI,Bottom,148.171242365128,0.876266500584028,53.0566666666667,-6.76
21,MoonMinusEMinusI,Centre,147.487622021866,0.884175743908903,53.0558333333333,-6.75861111111111
22,MoonMinusEMinusI,Top,146.843073949036,0.902139393133082,53.0558333333333,-6.75805555555556
23,MoonMinusEMinusI,Top,215.412148955089,0.0935626359407963,52.8511111111111,-7.05138888888889
24,MoonMinusEMinusI,Centre,214.733983075633,0.101471491223694,52.8491666666667,-7.04694444444444
25,MoonMinusEMinusI,Bottom,214.070619703742,0.100684565836934,52.825,-7.0675
26,MoonMinusEPlusI,Bottom,125.716763985903,1.12013119237094,52.9597222222222,-6.50805555555556
27,MoonMinusEPlusI,Centre,125.110481027501,1.06314624434177,52.96,-6.50277777777778
28,MoonMinusEPlusI,Top,124.753210738783,1.13945421090505,52.9572222222222,-6.49222222222222
29,MoonMinusEPlusI,Top,237.060637873232,0.168830047779762,52.9291666666667,-7.16555555555556
30,MoonMinusEPlusI,Centre,236.555258077207,0.178015040591359,52.9297222222222,-7.15694444444444
31,MoonMinusEPlusI,Bottom,236.070490808113,0.175330820614254,52.9283333333333,-7.15361111111111
32,MoonPlusEMinusI,Bottom,59.925662050757,0.752215034528847,53.2175,-6.3825
33,MoonPlusEMinusI,Centre,59.156076742572,0.584970513819558,53.2197222222222,-6.38833333333333
34,MoonPlusEMinusI,Top,58.532340304481,0.50306102578018,53.2175,-6.40388888888889
35,MoonPlusEMinusI,Top,302.901558254228,-0.263576799423949,53.2797222222222,-7.30472222222222
36,MoonPlusEMinusI,Centre,302.416805771028,-0.263273155274995,53.2755555555556,-7.30361111111111
37,MoonPlusEMinusI,Bottom,301.924862891367,-0.258187343309664,53.2841666666667,-7.33722222222222
38,MoonPlusEPlusI,Bottom,37.15956519211,-0.0725848808142464,53.1672222222222,-6.67166666666667
39,MoonPlusEPlusI,Centre,36.4351988703284,-0.108117487670012,53.2288888888889,-6.59833333333333
40,MoonPlusEPlusI,Top,35.7985280149502,-0.107633409798272,53.2883333333333,-6.53055555555556
41,MoonPlusEPlusI,Top,323.862856426745,0.0168163515201854,53.1986111111111,-6.92888888888889
42,MoonPlusEPlusI,Centre,322.907966831566,0.138630163677249,53.1983333333333,-6.93388888888889
43,MoonPlusEPlusI,Bottom,322.402508477067,0.0942043576049136,53.1975,-6.93555555555556
44,CrossQuarterSun1,Bottom,61.773026667531,0.668872243036376,53.2116666666667,-6.36861111111111
45,CrossQuarterSun1,Centre,61.3331577998872,0.693782088557955,53.2141666666667,-6.36888888888889
46,CrossQuarterSun1,Top,60.7873276802801,0.659035692367254,53.2122222222222,-6.38388888888889
47,CrossQuarterSun1,Top,300.902036450458,-0.263294535658944,53.2755555555556,-7.33555555555556
48,CrossQuarterSun1,Centre,300.395942976134,-0.256489562494433,53.2552777777778,-7.28805555555556
49,CrossQuarterSun1,Bottom,299.902759502115,-0.255588531710917,53.2563888888889,-7.30166666666667
50,CrossQuarterSun2,Bottom,121.277666427111,1.47430550089946,52.9655555555556,-6.47416666666667
51,CrossQuarterSun2,Centre,120.946105084923,1.56956274567266,52.9669444444444,-6.47388888888889
52,CrossQuarterSun2,Top,120.587241546689,1.64890874343183,52.9669444444444,-6.46944444444444
53,CrossQuarterSun2,Top,242.251587559335,0.0263660522822628,52.9705555555556,-7.12416666666667
54,CrossQuarterSun2,Centre,241.725298329041,0.0512458460056241,52.9488888888889,-7.18277777777778
55,CrossQuarterSun2,Bottom,241.239329435457,0.0528978101429518,52.9461111111111,-7.18333333333333
