Number,Height,TopCentreBottom,Azimuth,Elevation,Latitude,Longitude
0,WinterSolsticeSun,Bottom,142.417701751909,4.76926364099345,53.0538888888889,-6.67916666666667
1,WinterSolsticeSun,Centre,141.848883516534,4.80917648785716,53.0538888888889,-6.67916666666667
2,WinterSolsticeSun,Top,141.27191330855,4.84304102706971,53.0538888888889,-6.67916666666667
3,WinterSolsticeSun,Top,226.400824764373,1.25139697283673,53.0530555555556,-6.68527777777778
4,WinterSolsticeSun,Top,226.400824764373,1.25139697283673,53.0530555555556,-6.68527777777778
5,WinterSolsticeSun,Top,226.38068408273,1.26115893983089,53.0530555555556,-6.68527777777778
6,WinterSolsticeSun,Centre,225.804540148635,1.26732040618545,53.0530555555556,-6.68527777777778
7,WinterSolsticeSun,Bottom,225.202439914953,1.28368105432347,53.0530555555556,-6.68527777777778
8,SummerSolsticeSun,Bottom,49.8091764855411,1.3843293189811,53.0627777777778,-6.66666666666667
9,SummerSolsticeSun,Centre,49.2796976272042,1.38639748588163,53.0630555555556,-6.66666666666667
10,SummerSolsticeSun,Top,48.7246462648286,1.376906362356,53.0630555555556,-6.66666666666667
11,SummerSolsticeSun,Top,314.690123470223,-0.240091508613928,53.1994444444444,-6.92472222222222
12,SummerSolsticeSun,Centre,313.786270548485,-0.0900538692141341,53.1991666666667,-6.93166666666667
13,SummerSolsticeSun,Centre,313.786270548485,-0.0900538692141341,53.1986111111111,-6.93111111111111
14,SummerSolsticeSun,Centre,313.766168019087,-0.081059871025138,53.1988888888889,-6.93166666666667
15,SummerSolsticeSun,Bottom,313.176687979625,-0.0674655248229532,53.1980555555556,-6.93527777777778
16,EquinoxSun,Bottom,97.2463728497079,5.2419768247635,53.0552777777778,-6.67833333333333
17,EquinoxSun,Centre,96.7912098255337,5.23740034457048,53.0552777777778,-6.67833333333333
18,EquinoxSun,Top,96.329344456282,5.22765289022442,53.0552777777778,-6.67833333333333
19,EquinoxSun,Top,271.159353634683,0.0264785465685626,53.0630555555556,-7.62111111111111
20,EquinoxSun,Centre,270.646048648539,0.069995414326977,53.0558333333333,-6.75805555555556
21,EquinoxSun,Bottom,270.232655626341,0.0509826893242914,53.0555555555556,-6.75722222222222
22,MoonMinusEMinusI,Bottom,155.475478134206,3.21800979056297,53.0533333333333,-6.67944444444444
23,MoonMinusEMinusI,Centre,154.751567483888,3.26752067691443,53.0533333333333,-6.67944444444444
24,MoonMinusEMinusI,Top,154.046549070902,3.31772564207985,53.0533333333333,-6.67944444444444
25,MoonMinusEMinusI,Top,212.031148488589,1.31851203838775,53.0530555555556,-6.68361111111111
26,MoonMinusEMinusI,Centre,211.386742951392,1.29312866859826,53.0530555555556,-6.68361111111111
27,MoonMinusEMinusI,Bottom,210.730323938902,1.26837475103691,53.0530555555556,-6.68361111111111
28,MoonMinusEPlusI,Bottom,133.54872075446,5.29453108835903,53.0541666666667,-6.67888888888889
29,MoonMinusEPlusI,Centre,133.034767290956,5.31937509002024,53.0541666666667,-6.67888888888889
30,MoonMinusEPlusI,Top,132.506049573835,5.33489392119739,53.0541666666667,-6.67888888888889
31,MoonMinusEPlusI,Top,235.476590773591,1.02685493750042,53.0533333333333,-6.68611111111111
32,MoonMinusEPlusI,Centre,234.950735600369,1.0424670552167,53.0533333333333,-6.68611111111111
33,MoonMinusEPlusI,Bottom,234.432170973455,1.05276285167604,53.0533333333333,-6.68583333333333
34,MoonPlusEMinusI,Bottom,60.756092585283,1.22649911831578,53.0566666666667,-6.67805555555556
35,MoonPlusEMinusI,Centre,60.17193097054,1.15842636773929,53.0608333333333,-6.66527777777778
36,MoonPlusEMinusI,Top,59.7331348653411,1.17729246190787,53.0608333333333,-6.66555555555556
37,MoonPlusEMinusI,Top,303.008129649646,-0.330057603713582,53.2791666666667,-7.26055555555556
38,MoonPlusEMinusI,Centre,302.54336170217,-0.340452002398349,53.2944444444444,-7.31166666666667
39,MoonPlusEMinusI,Bottom,302.058077384756,-0.339100916241138,53.3,-7.33944444444444
40,MoonPlusEPlusI,Bottom,40.4476489514569,1.26023981786523,53.0641666666667,-6.66888888888889
41,MoonPlusEPlusI,Centre,39.8425460739542,1.2511998700599,53.0641666666667,-6.66916666666667
42,MoonPlusEPlusI,Top,39.1732598530505,1.21701904974113,53.0641666666667,-6.66944444444444
43,MoonPlusEPlusI,Top,324.73371421218,-0.316540172418303,53.6105555555556,-7.345
44,MoonPlusEPlusI,Top,324.73371421218,-0.316540172418303,53.6102777777778,-7.34472222222222
45,MoonPlusEPlusI,Top,324.70707357322,-0.306928669951852,53.61,-7.345
46,MoonPlusEPlusI,Centre,324.11038386602,-0.324776294649953,53.4769444444444,-7.19472222222222
47,MoonPlusEPlusI,Bottom,323.492363433457,-0.332147709949042,53.4208333333333,-7.13611111111111
48,CrossQuarterSun1,Bottom,63.661556471165,1.7938068872279,53.0563888888889,-6.67777777777778
49,CrossQuarterSun1,Centre,62.970275985846,1.65973566600137,53.0563888888889,-6.67777777777778
50,CrossQuarterSun1,Top,62.2793417414483,1.52889526703791,53.0566666666667,-6.67805555555556
51,CrossQuarterSun1,Top,62.2661177399317,1.52083372938065,53.0566666666667,-6.67805555555556
52,CrossQuarterSun1,Top,62.2595054843562,1.51680443426579,53.0566666666667,-6.67805555555556
53,CrossQuarterSun1,Top,300.995547342538,-0.32328564268827,53.2780555555556,-7.30527777777778
54,CrossQuarterSun1,Centre,300.50284652237,-0.3237518743535,53.2852777777778,-7.33861111111111
55,CrossQuarterSun1,Bottom,299.99624771007,-0.315782742054718,53.2791666666667,-7.33416666666667
